71,56,1,3,1,25,3,1,1,59,2,6,4,31,3,5,46,4,4,3,28,1,5,3,45,2,6,2,65,50,12,39,35,77,57,2,16,9,1,15,67,6,14,46,1,5,2,7,1,6,1,32,2,4,4,28,5,11,23,29,28,6,66
24,24,4,4,3,34,2,5,4,60,2,2,3,50,1,9,24,3,2,1,16,4,6,2,49,3,6,1,44,2,72,70,16,45,37,3,3,4,4,14,40,3,9,24,2,5,2,11,3,5,3,59,3,5,4,54,5,13,23,72,61,79,61
72,29,1,3,3,32,4,5,1,33,2,5,2,51,5,5,34,2,5,1,25,2,5,2,38,1,1,3,54,20,73,13,13,52,41,5,1,23,5,16,68,2,8,47,1,1,1,1,3,6,3,60,2,5,1,44,6,7,17,73,62,24,21
73,15,4,3,3,31,3,6,1,23,3,4,4,10,2,15,18,1,2,1,19,2,5,4,39,2,1,2,66,45,43,71,56,27,23,4,1,20,3,16,69,6,12,19,4,4,4,35,2,4,3,61,4,5,1,21,2,15,36,26,25,44,37
74,57,4,3,2,14,4,1,2,14,2,5,4,40,6,16,7,2,1,2,46,2,5,2,38,1,2,3,67,70,74,64,43,67,53,1,4,22,3,16,58,6,5,29,2,4,2,56,2,5,3,11,1,3,4,20,1,1,1,74,10,5,10
75,58,1,6,2,44,2,6,4,61,1,5,2,36,4,8,31,2,1,4,21,1,4,3,3,4,6,1,46,71,75,72,10,66,22,6,2,47,2,3,70,6,3,22,1,3,4,30,4,5,3,38,4,1,3,40,6,8,45,38,27,80,67
28,27,4,4,1,8,4,4,1,62,4,3,3,24,4,6,44,2,2,2,3,3,2,2,31,1,4,3,68,65,76,19,19,15,9,3,11,29,3,5,71,4,6,38,1,5,4,49,2,3,1,59,2,3,4,52,1,12,50,75,21,77,64
76,12,3,2,4,7,4,5,2,55,4,2,4,10,1,4,16,4,5,3,30,1,1,3,42,2,6,2,69,32,7,38,34,60,9,4,15,24,4,15,9,5,15,26,2,6,3,57,4,3,2,62,2,2,3,65,2,4,4,11,11,81,68
77,59,2,1,1,2,4,6,4,63,2,4,3,14,6,1,14,2,3,4,33,1,4,3,3,1,3,3,13,72,77,30,27,59,14,2,13,39,6,6,11,3,5,37,3,4,4,50,3,4,3,24,3,6,2,66,4,13,2,33,31,66,58
72,29,3,3,4,27,3,3,2,36,1,4,2,43,5,3,5,1,4,2,6,2,6,4,38,3,2,1,47,58,78,17,17,78,58,3,5,16,4,7,2,4,11,33,1,1,2,31,1,6,4,48,2,1,1,67,5,14,20,21,20,57,50
54,47,1,2,4,1,3,4,4,64,1,5,4,49,2,12,20,4,3,1,47,2,6,3,19,1,6,1,42,73,77,73,57,79,59,3,5,16,5,5,57,4,13,34,4,1,2,58,2,1,2,15,1,6,4,42,6,15,29,76,63,20,17
78,60,2,3,2,11,4,1,4,61,3,5,1,32,2,11,47,2,6,1,16,3,3,2,32,1,3,4,52,20,79,74,58,13,13,6,6,27,2,6,59,2,3,9,2,3,4,23,1,5,2,45,2,5,1,68,5,13,23,26,25,53,46
70,30,2,1,3,26,2,1,1,65,1,1,4,12,4,7,6,2,4,3,10,1,2,2,19,3,5,1,26,24,54,73,57,30,26,5,13,31,2,12,69,3,12,13,4,2,3,13,1,3,1,63,3,1,2,69,6,6,29,77,64,82,69
79,61,3,1,3,50,2,1,3,10,3,1,2,46,5,12,2,2,1,4,21,3,4,3,52,2,3,4,69,57,80,60,49,33,28,6,7,23,4,9,58,5,6,34,3,6,3,59,4,3,3,37,1,5,4,54,1,10,39,57,47,62,53
80,54,4,1,1,19,3,3,3,57,4,1,3,33,5,5,25,2,1,2,46,4,4,3,27,1,2,4,22,74,81,33,30,13,13,1,10,48,2,1,29,6,5,29,2,4,3,44,2,1,1,41,2,1,3,67,2,1,10,74,10,83,70
65,54,1,4,1,28,2,1,4,44,4,2,4,10,3,4,26,1,5,4,28,3,2,2,53,3,5,1,70,67,82,1,48,80,60,6,9,26,2,7,62,6,9,1,1,2,3,8,2,1,3,17,4,4,3,70,5,4,49,78,14,27,32
81,42,1,1,3,2,4,6,1,66,2,2,4,36,4,5,30,2,2,2,3,2,4,3,23,1,2,2,55,53,83,58,47,80,60,2,4,23,4,1,60,3,16,37,4,4,3,8,2,6,1,4,4,1,4,21,4,16,27,40,51,23,71
82,62,2,2,4,51,3,4,2,7,2,1,2,28,5,12,2,3,5,3,48,1,5,4,54,4,4,3,69,38,73,75,59,81,61,6,4,40,4,12,51,6,16,48,1,1,2,17,3,1,1,49,3,1,2,16,4,12,21,1,1,84,72
76,12,4,5,4,15,1,5,3,22,3,2,2,22,1,14,22,2,4,4,20,1,4,2,47,4,6,1,71,75,84,3,3,35,30,1,4,22,2,12,69,2,14,23,3,3,3,52,2,1,1,41,3,5,4,11,6,13,10,79,65,19,73
39,38,4,3,2,7,3,1,4,13,2,3,2,35,3,10,48,1,2,2,2,4,1,2,17,3,2,3,61,76,8,76,60,82,11,3,14,16,6,8,72,1,2,5,4,1,2,58,4,2,3,64,2,1,2,5,3,1,1,24,23,20,17
12,13,3,6,2,52,1,4,1,16,1,5,2,36,4,7,6,1,5,4,28,4,3,1,13,3,4,2,52,67,32,2,2,11,11,3,11,29,3,4,73,3,14,27,3,6,4,60,2,3,3,35,3,1,1,11,3,14,28,55,46,85,9
14,15,2,6,4,9,2,6,4,32,4,2,2,52,5,8,25,1,1,1,1,2,3,3,2,1,3,3,13,77,35,24,5,83,62,4,10,19,4,12,51,4,6,38,2,5,4,36,3,6,1,18,2,2,4,21,4,4,30,80,45,74,34
46,42,4,2,1,7,3,4,3,38,2,1,1,44,5,3,21,1,6,4,43,1,2,4,1,3,4,3,25,78,85,77,34,32,16,2,14,28,4,13,29,3,12,13,4,4,4,61,2,6,2,10,2,4,3,12,2,5,21,81,26,74,8
83,59,2,1,4,30,2,5,1,27,4,1,4,30,6,12,40,1,6,3,29,2,2,3,42,2,5,3,36,38,68,78,56,61,49,3,10,20,2,16,17,1,14,32,4,6,1,20,4,4,1,46,2,3,1,35,6,16,41,82,66,70,60
1,1,1,1,2,53,3,4,3,39,4,5,4,40,6,10,45,2,4,2,24,3,4,3,28,1,5,3,72,79,30,49,40,84,63,6,14,33,2,2,18,6,11,8,1,5,4,62,4,2,2,65,4,3,1,6,1,2,31,73,62,4,3
63,52,4,3,2,54,2,6,1,23,1,5,2,36,6,8,11,1,3,4,49,2,1,1,9,4,2,4,68,80,78,79,48,27,23,3,6,23,2,1,18,2,12,12,3,3,4,63,2,6,2,10,4,3,2,58,4,10,13,83,67,59,22
73,15,1,2,4,1,2,1,1,65,3,5,2,45,1,8,36,2,2,4,4,1,3,2,55,2,4,2,6,79,16,19,19,52,41,3,3,4,5,8,74,6,2,49,3,2,3,9,3,1,3,51,4,6,2,5,3,3,51,31,2,65,12
59,46,3,2,3,10,2,4,1,14,1,3,2,26,1,6,16,2,6,3,47,1,1,3,42,2,2,3,4,61,81,58,47,43,35,1,8,25,1,2,17,2,12,12,2,6,3,57,3,3,2,60,2,2,3,56,5,5,9,55,46,58,51
14,15,1,6,3,39,3,1,4,61,3,5,1,32,6,3,49,1,2,3,5,4,5,1,5,3,3,4,36,35,4,69,55,45,37,2,5,46,5,2,53,3,7,41,2,5,2,60,3,3,3,14,1,4,2,28,4,8,22,84,43,71,62
71,56,3,1,3,10,4,2,4,12,2,5,2,51,3,10,48,2,5,4,12,3,4,4,18,1,3,4,52,64,19,80,9,38,19,3,6,23,3,2,11,3,11,11,3,3,3,52,1,4,1,26,4,4,2,38,4,2,7,19,18,11,43
45,39,2,4,1,40,2,2,2,67,2,1,1,44,6,15,32,2,6,1,16,2,6,2,7,4,4,2,59,28,68,37,20,85,64,3,15,21,5,15,75,4,12,31,2,2,3,18,1,4,3,66,2,3,1,69,5,4,49,46,39,86,74
84,61,2,1,4,55,3,5,3,45,3,3,2,15,5,8,25,3,4,2,43,2,2,4,56,1,3,1,47,81,40,81,29,66,22,2,16,9,5,1,67,2,8,47,1,4,2,20,3,6,1,18,2,3,1,71,4,13,2,31,2,23,28
85,63,4,1,2,8,2,5,3,55,4,2,3,37,5,11,34,1,3,1,19,3,1,2,57,2,1,1,59,27,69,82,16,3,3,3,13,11,1,1,76,5,10,38,3,2,2,59,3,2,2,49,1,1,2,45,1,6,32,5,5,5,10
73,15,3,3,4,27,4,4,1,68,1,6,4,15,1,14,22,3,4,2,43,1,1,3,42,1,1,1,11,43,24,34,31,72,37,1,12,5,2,9,50,3,8,40,2,4,2,33,3,3,2,60,3,5,3,20,6,10,4,12,12,83,19
63,52,2,6,3,49,1,6,3,40,1,1,1,1,4,1,29,2,3,1,24,4,2,1,58,3,1,1,6,82,64,83,36,33,28,5,3,49,5,1,9,2,12,12,4,4,4,35,1,4,2,67,4,2,4,8,5,12,37,9,9,4,3
28,27,2,4,4,24,1,1,3,51,3,5,2,45,6,12,40,3,2,1,16,4,1,4,59,2,4,1,59,19,7,55,54,29,25,4,2,3,1,11,7,3,2,20,4,3,1,45,2,4,1,53,4,6,4,40,4,6,52,61,50,54,64
40,39,4,4,1,8,3,3,1,67,3,3,1,27,1,8,17,3,4,4,5,2,4,3,60,4,4,2,34,6,86,84,59,67,53,3,15,21,2,7,50,5,5,6,4,4,1,64,1,1,3,16,3,4,1,26,5,7,42,64,30,21,8
52,9,3,4,3,35,4,4,1,65,1,6,1,53,5,15,31,1,4,3,26,3,1,3,24,4,2,2,73,83,74,1,48,48,9,4,6,7,6,2,59,2,14,23,1,6,1,44,2,3,3,35,2,5,4,21,4,13,2,26,25,54,75
69,16,3,2,2,9,2,5,4,64,2,4,3,14,6,14,50,1,5,1,22,2,1,3,11,4,2,1,5,84,18,48,10,8,8,4,13,3,4,13,14,2,8,47,3,6,3,59,3,1,4,12,1,1,3,26,1,7,32,57,47,87,76
86,22,4,3,2,14,2,3,4,69,4,2,3,37,2,7,51,1,4,4,9,1,6,3,7,2,5,2,74,28,28,23,22,14,12,1,4,22,3,16,77,2,6,39,3,6,3,59,3,2,3,24,4,3,4,72,2,7,8,67,55,11,61
87,38,4,2,1,13,1,3,2,18,1,5,4,54,2,5,52,3,1,2,31,2,6,4,22,4,1,2,75,12,15,85,61,86,65,4,12,22,2,9,78,2,6,39,4,4,2,58,1,5,4,16,4,6,3,73,5,7,42,80,45,88,77
10,10,2,5,4,38,1,6,2,70,1,3,2,26,2,14,39,4,2,3,18,1,6,2,15,1,6,2,74,67,6,39,35,68,54,3,7,50,4,7,64,2,2,2,1,2,1,51,2,6,4,49,3,4,4,48,5,7,42,10,10,9,8
88,52,4,1,4,26,4,2,2,12,1,4,3,5,5,1,7,3,1,3,41,4,2,4,61,3,1,3,76,85,18,86,59,63,51,6,2,47,3,12,22,1,10,30,2,3,2,12,4,4,4,43,1,5,1,40,2,11,36,34,32,56,45
68,56,2,3,1,12,2,1,4,44,1,5,2,36,4,15,2,2,4,3,10,2,3,3,2,3,1,3,12,86,87,19,19,9,9,2,15,15,4,7,74,5,9,10,3,1,3,43,4,2,1,68,1,2,3,37,1,8,35,43,37,71,62
89,41,2,5,1,41,2,3,4,69,2,1,3,3,1,13,34,2,5,3,25,2,5,1,24,1,5,3,48,33,88,59,48,39,32,6,11,38,3,8,61,2,12,19,3,4,4,50,3,2,3,69,1,5,4,36,2,15,53,32,30,88,77
31,30,3,4,4,5,4,3,3,52,1,5,3,55,5,1,7,1,2,3,5,1,3,1,62,3,4,2,66,87,89,87,13,62,50,3,13,11,3,8,47,2,7,8,2,3,2,12,4,3,4,70,4,2,1,50,1,2,31,48,40,3,53
33,32,3,2,3,10,4,5,2,36,4,6,3,56,2,3,35,4,4,2,13,2,1,3,11,3,5,1,55,83,90,63,52,31,27,2,12,13,1,8,66,1,3,18,1,1,2,31,2,4,3,61,2,3,1,67,4,7,46,22,21,12,78
37,36,1,2,1,56,3,6,1,57,3,6,4,41,5,6,12,1,1,4,50,4,5,2,15,2,1,1,6,85,50,88,11,42,34,1,10,19,2,13,39,2,9,2,2,6,1,30,2,2,3,70,4,1,2,46,5,16,44,67,55,89,74
38,37,4,4,3,57,1,4,2,32,3,5,1,32,5,15,31,1,6,1,38,1,1,3,5,1,3,2,77,71,36,62,51,74,55,3,6,23,2,2,6,4,3,4,1,2,3,8,1,3,2,64,3,5,3,25,1,2,31,5,5,85,79
39,38,3,3,3,18,4,1,3,55,2,5,3,39,1,6,16,3,6,2,38,4,1,2,30,1,4,4,78,44,81,37,20,84,63,6,1,43,1,11,79,5,1,50,4,4,3,43,2,2,4,58,4,3,3,43,6,3,26,85,68,43,36
90,64,1,6,2,44,3,1,3,4,2,3,1,34,4,1,24,1,6,4,43,4,4,4,19,1,5,2,78,88,62,13,13,87,17,1,9,46,1,9,26,6,14,46,1,4,1,29,1,6,1,32,2,3,3,65,3,10,10,48,40,46,80
91,65,3,4,1,14,1,3,3,18,3,6,1,13,6,14,50,1,4,1,9,2,2,3,42,4,6,4,8,69,26,89,14,88,36,1,10,48,1,15,67,6,5,29,3,3,1,28,4,2,3,64,4,3,4,74,2,7,8,50,42,90,57
92,66,3,1,2,58,4,4,3,25,2,6,4,31,5,8,25,4,3,2,30,2,2,1,48,3,2,2,22,40,91,90,22,89,43,4,14,25,3,5,37,1,1,1,2,2,4,8,3,3,2,60,2,3,1,17,5,3,39,68,56,3,1
75,58,4,6,4,50,1,3,2,10,3,6,3,57,2,6,53,4,4,3,28,3,4,4,18,4,5,2,79,16,10,22,21,60,9,2,13,39,5,13,80,1,15,51,4,1,1,49,2,1,2,15,4,6,4,68,5,7,42,86,47,28,9
38,43,3,2,4,59,2,3,1,45,2,1,3,3,3,5,46,3,2,4,18,1,3,1,62,4,6,3,15,89,92,10,10,1,47,3,10,20,3,5,81,4,9,18,2,4,2,65,1,1,4,57,3,1,3,16,1,3,31,23,22,50,28
5,5,2,2,2,24,1,1,2,11,4,3,2,16,1,5,23,3,2,1,16,1,1,4,2,2,5,1,57,10,93,8,8,83,62,2,16,9,6,8,82,2,5,28,4,6,1,64,3,5,3,59,1,6,4,75,1,8,35,87,69,6,19
5,5,1,4,2,60,4,1,3,6,2,3,2,35,2,1,18,2,5,1,25,4,3,2,63,2,2,2,77,68,94,78,56,8,8,2,7,50,2,16,78,1,16,52,4,6,3,16,2,6,2,10,2,3,4,76,2,2,2,88,28,91,24
56,48,1,2,4,1,1,5,3,22,1,5,4,20,5,15,31,2,5,3,25,1,2,1,10,1,1,4,48,90,95,71,56,90,66,3,4,4,3,12,23,1,10,30,4,5,2,17,2,3,2,5,3,4,1,58,1,14,34,47,33,12,11
93,67,3,5,4,37,4,2,3,69,2,6,3,46,1,2,44,4,5,3,30,3,1,4,35,3,2,4,40,16,96,34,31,65,52,3,15,21,3,2,11,2,8,47,1,2,2,39,2,5,2,31,3,3,1,74,5,16,44,34,32,46,46
29,28,4,1,1,19,1,6,2,70,3,4,1,58,3,15,24,2,1,2,51,4,1,3,16,4,5,2,53,26,20,42,38,86,65,5,5,6,2,12,69,5,3,37,1,6,4,29,3,3,2,60,1,3,3,5,3,6,6,21,20,60,53
54,47,4,4,4,61,3,3,4,39,2,5,1,42,4,14,13,3,5,1,7,2,3,3,2,3,1,3,55,27,80,18,18,52,41,6,9,26,6,8,34,3,15,4,2,5,3,4,4,6,1,65,4,5,1,14,6,6,52,40,3,58,51
94,35,3,5,1,28,4,1,4,71,3,3,1,27,2,13,12,2,6,1,16,3,4,4,18,1,2,1,50,91,95,56,14,9,9,4,1,20,4,6,73,4,9,18,1,1,4,58,3,5,1,50,2,3,3,28,4,3,34,89,46,19,23
95,34,2,2,2,12,2,6,2,13,1,1,3,24,3,15,24,2,2,3,13,2,3,2,17,1,4,2,27,14,97,6,6,84,63,2,9,9,2,3,24,3,1,18,1,2,1,51,1,3,4,16,1,5,3,62,6,6,29,51,43,31,18
96,20,3,4,2,62,1,4,4,34,1,4,2,43,3,11,54,2,5,2,25,1,5,2,37,4,1,4,37,58,98,16,16,91,67,6,5,51,1,11,80,1,4,7,2,5,2,60,3,3,2,60,3,3,1,3,6,12,41,90,70,50,2
97,68,4,1,1,19,4,1,1,61,3,3,4,39,6,5,6,4,2,2,49,4,5,3,22,3,2,2,3,55,49,91,62,59,14,3,6,23,3,16,72,3,12,13,2,1,3,66,2,2,1,71,2,3,4,15,6,9,54,9,9,12,81
13,14,3,4,1,14,3,5,1,65,3,3,3,47,4,2,24,3,3,3,27,4,4,4,19,4,2,4,64,29,73,84,59,88,36,5,1,23,4,3,71,5,6,34,3,2,3,9,4,4,4,43,3,5,3,7,4,11,18,26,25,37,32
75,58,1,4,4,32,1,1,3,51,2,5,3,39,2,11,47,3,3,1,52,2,1,4,21,2,5,1,57,55,90,45,8,80,60,3,7,50,3,7,74,3,4,42,4,2,3,13,1,6,2,30,1,1,2,22,4,5,11,4,4,46,46
98,30,2,2,2,12,1,5,2,43,2,4,3,14,6,2,10,1,5,1,22,4,3,1,13,1,1,4,80,88,36,50,41,91,67,5,9,44,4,5,62,5,14,20,2,1,3,3,1,6,4,48,4,1,3,39,2,3,3,50,42,84,72
79,61,4,5,1,33,4,6,1,66,1,4,4,27,4,14,13,2,5,4,12,1,4,3,3,3,1,2,81,92,15,38,34,92,68,4,6,7,1,9,33,6,9,1,3,1,1,6,1,2,1,2,2,4,3,8,2,16,55,41,7,92,82
99,47,4,4,1,8,2,5,4,66,4,6,2,59,3,14,9,3,5,2,17,2,4,3,23,2,6,3,37,1,84,12,12,4,4,1,9,46,6,1,50,4,9,18,1,6,1,15,1,2,2,3,1,4,2,32,2,5,21,91,8,93,35
100,60,2,3,1,12,4,5,1,2,1,6,4,15,3,15,24,1,6,2,22,4,6,3,64,4,1,4,52,50,70,31,28,7,7,4,8,6,5,15,66,4,2,16,4,1,1,16,2,5,4,34,3,5,2,20,4,5,11,52,44,66,58
101,69,2,6,3,49,1,3,3,51,1,4,3,5,5,9,55,2,6,2,53,1,5,3,45,3,1,4,82,41,39,49,40,88,36,6,12,35,4,8,37,5,16,53,4,1,4,24,4,5,1,72,4,6,4,67,1,16,43,92,71,94,83
72,29,3,4,2,62,2,5,4,66,3,1,1,33,3,14,9,1,1,3,23,4,5,3,22,3,4,2,66,27,56,14,14,33,28,1,5,8,4,14,4,6,9,1,2,6,1,4,4,4,2,42,1,5,2,69,4,16,27,85,68,23,71
60,50,3,5,4,35,1,1,4,22,1,6,1,53,1,14,22,3,3,2,4,4,6,4,23,3,2,1,47,17,57,21,3,80,60,1,10,48,4,3,9,1,14,32,2,4,2,38,3,5,2,12,4,2,3,49,5,9,12,41,7,55,48
102,34,3,1,2,58,1,3,1,42,4,2,3,37,5,15,31,1,5,4,28,4,1,4,59,3,4,2,72,10,40,66,44,83,69,3,15,21,4,8,2,6,14,46,2,2,3,18,1,2,2,53,2,5,2,13,5,12,37,31,2,21,8
103,70,1,5,2,57,3,3,4,39,1,4,2,43,6,3,49,4,2,2,49,1,5,4,54,4,1,2,63,7,99,65,53,63,51,3,4,4,4,6,7,3,10,54,4,2,3,13,4,4,3,11,4,2,4,77,3,7,33,93,72,11,84
81,42,1,4,4,32,4,6,3,23,1,2,3,21,1,9,24,1,5,2,50,4,3,3,19,4,5,1,33,63,52,60,49,35,30,6,13,1,3,6,57,4,8,2,3,4,1,8,4,3,4,70,4,3,2,10,2,16,55,89,46,95,70
37,36,3,3,4,27,3,5,2,48,1,1,4,12,5,6,12,1,5,1,22,2,1,1,9,2,4,3,63,41,89,54,43,93,9,1,15,36,2,1,54,4,11,33,3,3,2,67,1,4,1,26,4,6,3,76,1,14,34,27,26,96,14
80,54,1,2,3,3,3,4,3,4,1,2,2,7,2,2,2,4,6,2,54,1,4,2,47,4,5,2,83,93,72,58,47,94,43,5,12,8,5,1,83,1,1,1,1,5,2,7,4,5,4,19,4,3,2,78,5,1,56,46,39,97,40
23,23,2,3,4,32,1,4,1,10,1,6,4,15,2,13,12,3,6,4,51,3,6,3,65,1,2,4,2,37,100,92,15,15,9,5,6,29,6,8,82,2,3,9,4,1,1,49,3,3,3,14,4,4,1,67,6,4,22,51,43,20,17
97,68,4,4,1,63,4,1,3,10,3,1,3,60,3,7,37,2,6,2,53,3,6,4,58,2,3,2,78,35,54,76,60,9,9,1,6,19,6,11,24,1,4,7,3,1,2,22,3,1,2,38,1,2,4,61,3,4,18,35,33,98,85
37,36,1,1,4,25,1,3,1,49,3,5,2,45,1,14,22,1,6,2,22,2,5,4,39,1,5,2,40,86,26,57,45,22,18,4,12,22,1,10,43,6,2,49,1,4,3,29,2,1,4,16,2,2,1,45,6,16,41,25,24,8,7
81,42,4,3,4,14,4,1,4,72,1,3,1,32,4,7,6,4,2,2,49,3,2,1,28,1,2,1,81,67,75,65,53,11,11,5,13,31,3,14,43,6,13,14,1,1,4,33,2,3,3,35,3,2,3,22,1,4,55,94,73,21,8
104,49,3,1,1,63,3,3,4,39,1,1,1,1,4,1,29,4,4,1,33,4,1,1,66,4,1,2,74,62,65,84,59,31,27,2,1,52,2,12,84,1,6,55,4,6,2,40,1,3,1,63,4,4,3,2,1,8,35,20,19,56,49
54,47,1,2,4,1,3,1,4,73,1,4,3,5,1,11,3,1,5,2,29,3,2,2,31,4,2,2,59,10,18,88,19,41,33,1,10,48,4,16,23,2,5,28,2,6,4,53,2,6,1,55,2,5,2,38,1,1,1,95,32,14,24
23,23,1,2,2,60,1,5,3,22,1,3,3,25,1,2,44,2,4,4,20,4,2,1,67,2,4,4,15,57,10,64,43,6,6,4,9,42,6,8,82,2,16,37,3,3,4,49,3,2,4,9,4,2,1,34,1,11,57,23,22,45,40
95,34,1,4,4,32,4,1,3,10,1,5,1,9,6,4,31,1,1,1,1,2,1,1,68,4,6,3,55,78,91,93,63,26,22,6,8,53,5,6,73,6,2,49,4,6,3,16,3,1,4,12,4,4,4,39,1,2,9,65,53,84,72
19,20,4,2,2,64,3,5,3,45,4,2,4,10,1,9,24,1,1,2,35,1,1,1,1,3,5,2,84,94,4,5,5,76,56,4,7,39,3,4,73,4,7,17,1,6,3,26,4,5,2,56,4,5,3,79,6,5,47,1,1,61,54
17,18,1,3,2,8,2,1,4,74,2,5,1,42,3,2,13,4,5,2,40,4,2,2,31,4,5,4,41,95,98,73,57,95,16,6,16,9,3,12,6,2,6,39,3,1,3,43,4,6,4,56,1,6,4,16,5,15,23,86,47,37,32
82,62,4,4,2,46,4,6,3,58,4,1,2,49,1,15,16,3,4,4,5,4,5,3,22,2,1,4,73,31,75,49,46,3,3,3,12,54,1,7,85,3,5,37,3,1,2,21,1,4,3,66,4,2,1,56,3,12,52,30,29,32,14
35,34,2,3,4,32,2,6,1,23,2,5,3,38,1,14,22,1,1,4,50,4,6,1,69,2,4,4,26,96,78,74,58,96,70,1,11,7,3,8,47,6,14,46,4,2,3,22,3,6,1,18,1,1,1,46,4,10,13,85,68,12,61
31,30,2,3,2,11,3,6,4,12,4,5,2,52,2,8,7,4,2,4,34,1,2,2,19,3,6,2,85,85,1,54,43,19,16,6,11,38,3,13,66,2,5,28,1,1,3,68,1,4,3,45,4,4,1,20,6,9,54,24,23,8,7
85,63,1,1,2,20,2,2,3,55,3,3,4,4,3,5,46,1,1,3,23,2,5,2,38,2,5,4,3,95,38,66,44,92,68,4,7,39,4,1,44,4,15,30,4,2,2,13,4,4,2,42,3,2,2,44,6,15,29,96,27,99,53
102,34,1,6,2,44,4,2,2,75,1,5,2,55,2,6,53,4,2,3,18,2,1,3,11,3,2,1,63,75,6,25,23,71,39,5,7,55,4,15,6,5,3,37,2,3,3,4,2,2,3,35,1,4,2,9,6,6,29,56,57,99,86
19,20,2,3,1,65,1,5,3,9,3,2,3,39,2,15,18,4,6,2,54,2,3,4,28,3,2,4,12,66,27,23,22,71,39,2,1,52,3,4,45,5,12,27,1,6,1,69,1,3,4,16,2,6,2,80,4,14,27,88,28,10,9
13,14,3,3,4,27,2,3,4,7,3,4,1,58,4,12,25,1,4,1,9,4,6,4,23,4,4,2,34,54,39,65,53,95,16,4,2,3,3,15,31,1,13,18,3,4,2,64,3,5,1,50,2,2,3,81,6,12,16,32,30,62,53
86,22,3,6,2,35,2,4,2,76,2,3,4,61,6,5,6,1,4,3,26,2,1,3,11,4,5,4,6,46,68,94,23,24,20,2,6,16,2,1,86,6,14,46,1,4,4,19,2,6,1,61,2,3,1,78,2,3,3,19,18,76,4
96,20,1,4,3,12,1,3,3,53,1,5,4,49,2,12,20,2,1,3,32,2,6,2,70,3,1,2,86,97,46,5,5,97,69,1,5,8,4,6,11,4,16,44,1,5,1,12,3,6,1,43,3,4,3,52,5,16,44,50,42,30,65
6,6,1,1,1,1,3,1,4,73,3,1,3,60,4,5,30,3,1,3,41,2,3,3,2,4,4,1,65,63,101,78,56,75,14,3,6,23,6,12,58,3,7,41,3,6,2,22,3,3,3,14,4,1,1,55,1,2,31,25,59,38,62
105,71,1,6,3,39,3,3,2,77,1,4,1,11,2,8,7,2,4,2,24,4,4,3,27,4,1,3,45,27,86,65,53,11,11,1,9,46,3,13,25,6,7,21,3,3,4,63,1,1,3,3,4,2,1,49,3,8,38,52,44,30,87
98,30,3,5,4,37,2,6,3,14,4,5,4,40,2,14,39,3,2,2,45,3,6,1,21,3,5,3,13,20,13,69,55,34,29,1,12,5,4,2,15,1,10,30,3,4,3,70,3,1,3,51,3,5,2,38,4,11,18,45,5,79,10
2,2,1,2,2,60,2,5,2,78,4,3,1,23,3,10,48,1,3,4,49,4,3,1,13,1,3,2,74,50,7,22,21,51,71,5,5,6,1,7,51,6,12,19,2,2,1,56,3,5,4,23,4,4,4,26,1,8,35,68,56,99,53
22,22,4,3,2,60,2,6,2,58,3,6,4,41,3,3,3,1,1,1,1,4,2,3,16,1,4,3,27,76,102,93,63,4,4,3,2,18,3,15,31,4,2,16,4,6,4,3,1,2,3,7,1,3,2,52,6,6,29,86,47,18,15
74,57,3,6,2,35,4,1,4,61,3,1,4,40,4,4,4,3,2,1,16,3,6,1,21,2,6,3,86,1,61,86,59,98,72,6,6,27,6,14,61,2,11,56,3,1,2,21,3,5,4,3,3,4,1,72,3,5,51,4,4,24,21
71,56,3,2,4,7,1,3,3,18,3,1,1,33,5,3,5,4,4,1,33,3,3,1,24,1,1,1,37,98,48,57,45,85,38,5,9,44,2,10,53,3,13,15,4,6,2,40,1,4,2,49,2,5,1,67,5,3,39,77,64,53,46
19,20,4,4,2,46,4,3,1,79,1,6,1,53,3,1,41,2,1,2,46,3,2,2,31,2,3,1,13,96,63,8,8,23,19,6,4,40,6,8,82,4,6,38,1,3,2,20,3,5,2,12,1,6,2,75,1,12,50,72,7,12,61
32,31,2,4,4,24,2,3,2,49,3,4,3,12,3,12,9,1,6,2,22,4,1,4,59,4,5,3,52,60,24,95,57,49,39,3,4,4,1,7,40,1,1,1,1,4,3,57,1,2,2,3,4,1,4,33,5,12,37,13,11,100,88
27,26,2,1,2,2,3,4,4,14,4,4,1,19,3,16,42,3,2,4,18,1,1,3,42,4,4,1,42,32,77,57,45,86,16,4,5,8,6,15,5,6,9,1,4,5,1,61,1,6,1,32,4,6,2,16,4,13,2,7,7,49,45
43,40,1,4,2,60,2,4,2,37,4,4,3,40,1,13,22,4,4,2,13,4,1,4,59,3,1,3,56,44,85,35,32,73,47,6,15,38,6,1,50,3,8,40,3,4,3,70,1,6,3,55,1,3,2,69,6,1,25,2,2,12,11
65,54,3,3,1,62,1,1,2,15,1,1,3,24,4,15,2,1,6,3,29,3,1,3,24,3,5,3,2,32,103,5,5,18,15,4,14,25,6,14,87,5,3,37,2,2,4,1,2,2,3,22,1,4,2,38,3,12,52,85,68,97,40
97,68,3,6,2,47,4,1,2,14,4,4,1,19,1,16,56,2,4,1,6,4,1,4,59,1,5,3,53,10,31,18,18,13,13,5,12,8,1,8,13,6,14,46,3,2,2,59,3,5,2,12,4,1,4,27,5,5,9,66,54,68,59
