dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,ocsvm,0,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.829282522201538,17.25129723548889,nu_0.5,
yeast,ocsvm,0.01,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.829282522201538,17.25129723548889,nu_0.5,
yeast,ocsvm,0.05,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.829282522201538,17.25129723548889,nu_0.5,
yeast,ocsvm,0.1,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.829282522201538,17.25129723548889,nu_0.5,
yeast,ocsvm,0,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.822995185852051,17.245009899139404,nu_0.5,
yeast,ocsvm,0.01,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.822995185852051,17.245009899139404,nu_0.5,
yeast,ocsvm,0.05,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.822995185852051,17.245009899139404,nu_0.5,
yeast,ocsvm,0.1,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422014713287354,5.822995185852051,17.245009899139404,nu_0.5,
abalone,ocsvm,0,1e-06,True,50,10,0.3437,0.1278,0.1863,0.5552,0.9092,0.6894,0.5445,0.9193,0.6839,1.5833542346954346,3.3009750843048096,4.884329319000244,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,50,10,0.4673,0.0961,0.1594,0.5552,0.9092,0.6894,0.5474,0.9178,0.6858,1.5833542346954346,3.3009750843048096,4.884329319000244,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,3.3009750843048096,4.884329319000244,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,3.3009750843048096,4.884329319000244,nu_0.1,
abalone,ocsvm,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,1.7838044166564941,3.3671586513519287,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,1.7838044166564941,3.3671586513519287,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,1.7838044166564941,3.3671586513519287,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5833542346954346,1.7838044166564941,3.3671586513519287,nu_0.1,
abalone,ocsvm,0,1e-06,True,50,10,0.4393,0.4229,0.4310,0.4903,0.9510,0.6470,0.4922,0.9659,0.6521,6.774915933609009,3.7358319759368896,10.510747909545898,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,50,10,0.5100,0.3426,0.4099,0.4903,0.9510,0.6470,0.4924,0.9659,0.6523,6.774915933609009,3.7358319759368896,10.510747909545898,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,3.7358319759368896,10.510747909545898,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,3.7358319759368896,10.510747909545898,nu_0.5,
abalone,ocsvm,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,1.790435791015625,8.565351724624634,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,1.790435791015625,8.565351724624634,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,1.790435791015625,8.565351724624634,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.774915933609009,1.790435791015625,8.565351724624634,nu_0.5,
abalone,ocsvm,0,1e-06,True,100,10,0.4026,0.1610,0.2300,0.5552,0.9092,0.6894,0.5428,0.9231,0.6836,1.4561963081359863,3.7882909774780273,5.244487285614014,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,100,10,0.4991,0.1331,0.2102,0.5552,0.9092,0.6894,0.5452,0.9222,0.6852,1.4561963081359863,3.7882909774780273,5.244487285614014,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4561963081359863,3.7882909774780273,5.244487285614014,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4561963081359863,3.7882909774780273,5.244487285614014,nu_0.1,
abalone,ocsvm,0,1e-06,True,100,50,0.4026,0.1610,0.2300,0.5552,0.9092,0.6894,0.5428,0.9231,0.6836,1.4561963081359863,3.8195650577545166,5.275761365890503,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,100,50,0.4991,0.1331,0.2102,0.5552,0.9092,0.6894,0.5452,0.9222,0.6852,1.4561963081359863,3.8195650577545166,5.275761365890503,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4561963081359863,3.8195650577545166,5.275761365890503,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4561963081359863,3.8195650577545166,5.275761365890503,nu_0.1,
abalone,ocsvm,0,1e-06,True,100,10,0.4570,0.5930,0.5162,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.824465036392212,5.331270456314087,12.155735492706299,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,100,10,0.4735,0.5363,0.5029,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.824465036392212,5.331270456314087,12.155735492706299,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.824465036392212,5.331270456314087,12.155735492706299,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.824465036392212,5.331270456314087,12.155735492706299,nu_0.5,
abalone,ocsvm,0,1e-06,True,100,50,0.4570,0.5930,0.5162,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.824465036392212,5.36284327507019,12.187308311462402,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,100,50,0.4735,0.5363,0.5029,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.824465036392212,5.36284327507019,12.187308311462402,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.824465036392212,5.36284327507019,12.187308311462402,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.824465036392212,5.36284327507019,12.187308311462402,nu_0.5,
abalone,ocsvm,0,1e-06,True,300,10,0.4029,0.2691,0.3227,0.5552,0.9092,0.6894,0.5371,0.9327,0.6817,1.4389662742614746,7.670522212982178,9.109488487243652,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,300,10,0.4699,0.2359,0.3141,0.5552,0.9092,0.6894,0.5398,0.9322,0.6837,1.4389662742614746,7.670522212982178,9.109488487243652,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,300,10,0.5508,0.0625,0.1122,0.5552,0.9092,0.6894,0.5513,0.9169,0.6886,1.4389662742614746,7.670522212982178,9.109488487243652,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4389662742614746,7.670522212982178,9.109488487243652,nu_0.1,
abalone,ocsvm,0,1e-06,True,300,50,0.4029,0.2691,0.3227,0.5552,0.9092,0.6894,0.5371,0.9327,0.6817,1.4389662742614746,7.647767782211304,9.086734056472778,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,300,50,0.4699,0.2359,0.3141,0.5552,0.9092,0.6894,0.5398,0.9322,0.6837,1.4389662742614746,7.647767782211304,9.086734056472778,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,300,50,0.5508,0.0625,0.1122,0.5552,0.9092,0.6894,0.5513,0.9169,0.6886,1.4389662742614746,7.647767782211304,9.086734056472778,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4389662742614746,7.647767782211304,9.086734056472778,nu_0.1,
abalone,ocsvm,0,1e-06,True,300,10,0.4763,0.8515,0.6109,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.79241418838501,20.085987329483032,26.878401517868042,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,300,10,0.4748,0.8361,0.6056,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.79241418838501,20.085987329483032,26.878401517868042,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,300,10,0.5581,0.3210,0.4076,0.4903,0.9510,0.6470,0.4926,0.9649,0.6523,6.79241418838501,20.085987329483032,26.878401517868042,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,300,10,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.79241418838501,20.085987329483032,26.878401517868042,nu_0.5,
abalone,ocsvm,0,1e-06,True,300,50,0.4763,0.8515,0.6109,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.79241418838501,20.121161699295044,26.913575887680054,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,300,50,0.4748,0.8361,0.6056,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.79241418838501,20.121161699295044,26.913575887680054,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,300,50,0.5581,0.3210,0.4076,0.4903,0.9510,0.6470,0.4926,0.9649,0.6523,6.79241418838501,20.121161699295044,26.913575887680054,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,300,50,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.79241418838501,20.121161699295044,26.913575887680054,nu_0.5,
abalone,ocsvm,0,1e-06,False,300,10,0.4451,0.1384,0.2111,0.5552,0.9092,0.6894,0.5452,0.9246,0.6859,1.4524147510528564,4.142664670944214,5.59507942199707,nu_0.1,
abalone,ocsvm,0.01,1e-06,False,300,10,0.5501,0.1081,0.1807,0.5552,0.9092,0.6894,0.5487,0.9231,0.6883,1.4524147510528564,4.142664670944214,5.59507942199707,nu_0.1,
abalone,ocsvm,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4524147510528564,4.142664670944214,5.59507942199707,nu_0.1,
abalone,ocsvm,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4524147510528564,4.142664670944214,5.59507942199707,nu_0.1,
abalone,ocsvm,0,1e-06,False,300,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4524147510528564,2.734267234802246,4.1866819858551025,nu_0.1,
abalone,ocsvm,0.01,1e-06,False,300,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4524147510528564,2.734267234802246,4.1866819858551025,nu_0.1,
abalone,ocsvm,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4524147510528564,2.734267234802246,4.1866819858551025,nu_0.1,
abalone,ocsvm,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4524147510528564,2.734267234802246,4.1866819858551025,nu_0.1,
abalone,ocsvm,0,1e-06,False,300,10,0.4931,0.4950,0.4940,0.4903,0.9510,0.6470,0.4937,0.9736,0.6551,6.759025812149048,3.909982919692993,10.669008731842041,nu_0.5,
abalone,ocsvm,0.01,1e-06,False,300,10,0.5700,0.3912,0.4639,0.4903,0.9510,0.6470,0.4938,0.9736,0.6552,6.759025812149048,3.909982919692993,10.669008731842041,nu_0.5,
abalone,ocsvm,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.759025812149048,3.909982919692993,10.669008731842041,nu_0.5,
abalone,ocsvm,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.759025812149048,3.909982919692993,10.669008731842041,nu_0.5,
abalone,ocsvm,0,1e-06,False,300,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.759025812149048,3.2818496227264404,10.040875434875488,nu_0.5,
abalone,ocsvm,0.01,1e-06,False,300,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.759025812149048,3.2818496227264404,10.040875434875488,nu_0.5,
abalone,ocsvm,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.759025812149048,3.2818496227264404,10.040875434875488,nu_0.5,
abalone,ocsvm,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.759025812149048,3.2818496227264404,10.040875434875488,nu_0.5,
abalone,ocsvm,0,0.0001,True,50,10,0.3437,0.1278,0.1863,0.5552,0.9092,0.6894,0.5445,0.9193,0.6839,1.5076897144317627,3.306424379348755,4.814114093780518,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,50,10,0.4673,0.0961,0.1594,0.5552,0.9092,0.6894,0.5474,0.9178,0.6858,1.5076897144317627,3.306424379348755,4.814114093780518,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,3.306424379348755,4.814114093780518,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,3.306424379348755,4.814114093780518,nu_0.1,
abalone,ocsvm,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,1.7761828899383545,3.283872604370117,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,1.7761828899383545,3.283872604370117,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,1.7761828899383545,3.283872604370117,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5076897144317627,1.7761828899383545,3.283872604370117,nu_0.1,
abalone,ocsvm,0,0.0001,True,50,10,0.4393,0.4229,0.4310,0.4903,0.9510,0.6470,0.4922,0.9659,0.6521,6.771813631057739,3.734100580215454,10.505914211273193,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,50,10,0.5100,0.3426,0.4099,0.4903,0.9510,0.6470,0.4924,0.9659,0.6523,6.771813631057739,3.734100580215454,10.505914211273193,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,3.734100580215454,10.505914211273193,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,3.734100580215454,10.505914211273193,nu_0.5,
abalone,ocsvm,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,1.813401699066162,8.585215330123901,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,1.813401699066162,8.585215330123901,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,1.813401699066162,8.585215330123901,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.771813631057739,1.813401699066162,8.585215330123901,nu_0.5,
abalone,ocsvm,0,0.0001,True,100,10,0.4026,0.1610,0.2300,0.5552,0.9092,0.6894,0.5428,0.9231,0.6836,1.446967601776123,3.786452293395996,5.233419895172119,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,100,10,0.4991,0.1331,0.2102,0.5552,0.9092,0.6894,0.5452,0.9222,0.6852,1.446967601776123,3.786452293395996,5.233419895172119,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.446967601776123,3.786452293395996,5.233419895172119,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.446967601776123,3.786452293395996,5.233419895172119,nu_0.1,
abalone,ocsvm,0,0.0001,True,100,50,0.4026,0.1610,0.2300,0.5552,0.9092,0.6894,0.5428,0.9231,0.6836,1.446967601776123,3.7719500064849854,5.218917608261108,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,100,50,0.4991,0.1331,0.2102,0.5552,0.9092,0.6894,0.5452,0.9222,0.6852,1.446967601776123,3.7719500064849854,5.218917608261108,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.446967601776123,3.7719500064849854,5.218917608261108,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.446967601776123,3.7719500064849854,5.218917608261108,nu_0.1,
abalone,ocsvm,0,0.0001,True,100,10,0.4570,0.5930,0.5162,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.798695087432861,5.331351280212402,12.130046367645264,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,100,10,0.4735,0.5363,0.5029,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.798695087432861,5.331351280212402,12.130046367645264,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.798695087432861,5.331351280212402,12.130046367645264,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.798695087432861,5.331351280212402,12.130046367645264,nu_0.5,
abalone,ocsvm,0,0.0001,True,100,50,0.4570,0.5930,0.5162,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.798695087432861,5.342996597290039,12.1416916847229,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,100,50,0.4735,0.5363,0.5029,0.4903,0.9510,0.6470,0.4937,0.9755,0.6556,6.798695087432861,5.342996597290039,12.1416916847229,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.798695087432861,5.342996597290039,12.1416916847229,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.798695087432861,5.342996597290039,12.1416916847229,nu_0.5,
abalone,ocsvm,0,0.0001,True,300,10,0.4029,0.2691,0.3227,0.5552,0.9092,0.6894,0.5371,0.9327,0.6817,1.4398784637451172,7.653091192245483,9.0929696559906,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,300,10,0.4699,0.2359,0.3141,0.5552,0.9092,0.6894,0.5398,0.9322,0.6837,1.4398784637451172,7.653091192245483,9.0929696559906,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,300,10,0.5508,0.0625,0.1122,0.5552,0.9092,0.6894,0.5513,0.9169,0.6886,1.4398784637451172,7.653091192245483,9.0929696559906,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4398784637451172,7.653091192245483,9.0929696559906,nu_0.1,
abalone,ocsvm,0,0.0001,True,300,50,0.4029,0.2691,0.3227,0.5552,0.9092,0.6894,0.5371,0.9327,0.6817,1.4398784637451172,7.683405876159668,9.123284339904785,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,300,50,0.4699,0.2359,0.3141,0.5552,0.9092,0.6894,0.5398,0.9322,0.6837,1.4398784637451172,7.683405876159668,9.123284339904785,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,300,50,0.5508,0.0625,0.1122,0.5552,0.9092,0.6894,0.5513,0.9169,0.6886,1.4398784637451172,7.683405876159668,9.123284339904785,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4398784637451172,7.683405876159668,9.123284339904785,nu_0.1,
abalone,ocsvm,0,0.0001,True,300,10,0.4763,0.8515,0.6109,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.8390631675720215,20.07320499420166,26.91226816177368,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,300,10,0.4748,0.8361,0.6056,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.8390631675720215,20.07320499420166,26.91226816177368,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,300,10,0.5581,0.3210,0.4076,0.4903,0.9510,0.6470,0.4926,0.9649,0.6523,6.8390631675720215,20.07320499420166,26.91226816177368,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,300,10,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.8390631675720215,20.07320499420166,26.91226816177368,nu_0.5,
abalone,ocsvm,0,0.0001,True,300,50,0.4763,0.8515,0.6109,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.8390631675720215,20.142619371414185,26.981682538986206,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,300,50,0.4748,0.8361,0.6056,0.4903,0.9510,0.6470,0.4966,0.9923,0.6620,6.8390631675720215,20.142619371414185,26.981682538986206,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,300,50,0.5581,0.3210,0.4076,0.4903,0.9510,0.6470,0.4926,0.9649,0.6523,6.8390631675720215,20.142619371414185,26.981682538986206,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,300,50,1.0000,0.0005,0.0010,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.8390631675720215,20.142619371414185,26.981682538986206,nu_0.5,
abalone,ocsvm,0,0.0001,False,300,10,0.4451,0.1384,0.2111,0.5552,0.9092,0.6894,0.5452,0.9246,0.6859,1.4557878971099854,4.107009649276733,5.562797546386719,nu_0.1,
abalone,ocsvm,0.01,0.0001,False,300,10,0.5501,0.1081,0.1807,0.5552,0.9092,0.6894,0.5487,0.9231,0.6883,1.4557878971099854,4.107009649276733,5.562797546386719,nu_0.1,
abalone,ocsvm,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4557878971099854,4.107009649276733,5.562797546386719,nu_0.1,
abalone,ocsvm,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4557878971099854,4.107009649276733,5.562797546386719,nu_0.1,
abalone,ocsvm,0,0.0001,False,300,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4557878971099854,2.755657196044922,4.211445093154907,nu_0.1,
abalone,ocsvm,0.01,0.0001,False,300,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4557878971099854,2.755657196044922,4.211445093154907,nu_0.1,
abalone,ocsvm,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4557878971099854,2.755657196044922,4.211445093154907,nu_0.1,
abalone,ocsvm,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4557878971099854,2.755657196044922,4.211445093154907,nu_0.1,
abalone,ocsvm,0,0.0001,False,300,10,0.4931,0.4950,0.4940,0.4903,0.9510,0.6470,0.4937,0.9736,0.6551,6.815868616104126,3.957521438598633,10.773390054702759,nu_0.5,
abalone,ocsvm,0.01,0.0001,False,300,10,0.5700,0.3912,0.4639,0.4903,0.9510,0.6470,0.4938,0.9736,0.6552,6.815868616104126,3.957521438598633,10.773390054702759,nu_0.5,
abalone,ocsvm,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.815868616104126,3.957521438598633,10.773390054702759,nu_0.5,
abalone,ocsvm,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.815868616104126,3.957521438598633,10.773390054702759,nu_0.5,
abalone,ocsvm,0,0.0001,False,300,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.815868616104126,3.3430609703063965,10.158929586410522,nu_0.5,
abalone,ocsvm,0.01,0.0001,False,300,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.815868616104126,3.3430609703063965,10.158929586410522,nu_0.5,
abalone,ocsvm,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.815868616104126,3.3430609703063965,10.158929586410522,nu_0.5,
abalone,ocsvm,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.815868616104126,3.3430609703063965,10.158929586410522,nu_0.5,
