dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,isf,0.05,0.01,False,300,10,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.3631792068481445,9.992912530899048,nu_0.5,
yeast,isf,0.1,0.01,False,300,10,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.3631792068481445,9.992912530899048,nu_0.5,
yeast,isf,0,0.01,False,300,50,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.09918737411499,9.728920698165894,nu_0.5,
yeast,isf,0.01,0.01,False,300,50,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.09918737411499,9.728920698165894,nu_0.5,
yeast,isf,0.05,0.01,False,300,50,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.09918737411499,9.728920698165894,nu_0.5,
yeast,isf,0.1,0.01,False,300,50,0.0000,0.0000,0.0000,0.3376,0.9783,0.5020,0.3376,0.9783,0.5020,3.6297333240509033,6.09918737411499,9.728920698165894,nu_0.5,
abalone,isf,0,1e-06,True,50,10,0.4329,0.1024,0.1656,0.6549,0.3128,0.4234,0.5906,0.3695,0.4546,2.8413665294647217,444.82934165000916,447.6707081794739,nu_0.1,
abalone,isf,0.01,1e-06,True,50,10,0.4890,0.0533,0.0962,0.6549,0.3128,0.4234,0.6171,0.3494,0.4461,2.8413665294647217,444.82934165000916,447.6707081794739,nu_0.1,
abalone,isf,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,444.82934165000916,447.6707081794739,nu_0.1,
abalone,isf,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,444.82934165000916,447.6707081794739,nu_0.1,
abalone,isf,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,1.9545879364013672,4.795954465866089,nu_0.1,
abalone,isf,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,1.9545879364013672,4.795954465866089,nu_0.1,
abalone,isf,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,1.9545879364013672,4.795954465866089,nu_0.1,
abalone,isf,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.8413665294647217,1.9545879364013672,4.795954465866089,nu_0.1,
abalone,isf,0,1e-06,True,50,10,0.4619,0.4541,0.4580,0.5035,0.9274,0.6527,0.5010,0.9553,0.6573,3.042867660522461,443.73344707489014,446.7763147354126,nu_0.5,
abalone,isf,0.01,1e-06,True,50,10,0.5268,0.3071,0.3880,0.5035,0.9274,0.6527,0.5020,0.9505,0.6570,3.042867660522461,443.73344707489014,446.7763147354126,nu_0.5,
abalone,isf,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,443.73344707489014,446.7763147354126,nu_0.5,
abalone,isf,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,443.73344707489014,446.7763147354126,nu_0.5,
abalone,isf,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,1.9523065090179443,4.995174169540405,nu_0.5,
abalone,isf,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,1.9523065090179443,4.995174169540405,nu_0.5,
abalone,isf,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,1.9523065090179443,4.995174169540405,nu_0.5,
abalone,isf,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,3.042867660522461,1.9523065090179443,4.995174169540405,nu_0.5,
abalone,isf,0,1e-06,True,100,10,0.4274,0.1273,0.1962,0.6512,0.3032,0.4138,0.5738,0.3772,0.4552,2.882957935333252,458.66645431518555,461.5494122505188,nu_0.1,
abalone,isf,0.01,1e-06,True,100,10,0.5142,0.0956,0.1613,0.6512,0.3032,0.4138,0.5989,0.3623,0.4515,2.882957935333252,458.66645431518555,461.5494122505188,nu_0.1,
abalone,isf,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.882957935333252,458.66645431518555,461.5494122505188,nu_0.1,
abalone,isf,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.882957935333252,458.66645431518555,461.5494122505188,nu_0.1,
abalone,isf,0,1e-06,True,100,50,0.4274,0.1273,0.1962,0.6512,0.3032,0.4138,0.5739,0.3767,0.4549,2.882957935333252,459.5122900009155,462.3952479362488,nu_0.1,
abalone,isf,0.01,1e-06,True,100,50,0.5103,0.0951,0.1604,0.6512,0.3032,0.4138,0.5979,0.3623,0.4512,2.882957935333252,459.5122900009155,462.3952479362488,nu_0.1,
abalone,isf,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.882957935333252,459.5122900009155,462.3952479362488,nu_0.1,
abalone,isf,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.882957935333252,459.5122900009155,462.3952479362488,nu_0.1,
abalone,isf,0,1e-06,True,100,10,0.4753,0.6439,0.5469,0.5112,0.9015,0.6524,0.5040,0.9644,0.6620,2.9177372455596924,457.5935363769531,460.5112736225128,nu_0.5,
abalone,isf,0.01,1e-06,True,100,10,0.5065,0.4882,0.4972,0.5112,0.9015,0.6524,0.5060,0.9534,0.6611,2.9177372455596924,457.5935363769531,460.5112736225128,nu_0.5,
abalone,isf,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9177372455596924,457.5935363769531,460.5112736225128,nu_0.5,
abalone,isf,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9177372455596924,457.5935363769531,460.5112736225128,nu_0.5,
abalone,isf,0,1e-06,True,100,50,0.4739,0.6487,0.5477,0.5112,0.9015,0.6524,0.5040,0.9635,0.6618,2.9177372455596924,458.7175843715668,461.63532161712646,nu_0.5,
abalone,isf,0.01,1e-06,True,100,50,0.5053,0.4839,0.4944,0.5112,0.9015,0.6524,0.5060,0.9534,0.6611,2.9177372455596924,458.7175843715668,461.63532161712646,nu_0.5,
abalone,isf,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9177372455596924,458.7175843715668,461.63532161712646,nu_0.5,
abalone,isf,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9177372455596924,458.7175843715668,461.63532161712646,nu_0.5,
abalone,isf,0,1e-06,True,300,10,0.4200,0.2259,0.2937,0.5949,0.2696,0.3710,0.5113,0.4243,0.4638,2.8852760791778564,525.9343893527985,528.8196654319763,nu_0.1,
abalone,isf,0.01,1e-06,True,300,10,0.4765,0.1706,0.2512,0.5949,0.2696,0.3710,0.5311,0.3820,0.4444,2.8852760791778564,525.9343893527985,528.8196654319763,nu_0.1,
abalone,isf,0.05,1e-06,True,300,10,0.5528,0.0428,0.0794,0.5949,0.2696,0.3710,0.5778,0.2979,0.3932,2.8852760791778564,525.9343893527985,528.8196654319763,nu_0.1,
abalone,isf,0.1,1e-06,True,300,10,0.0000,0.0000,0.0000,0.5949,0.2696,0.3710,0.5949,0.2696,0.3710,2.8852760791778564,525.9343893527985,528.8196654319763,nu_0.1,
abalone,isf,0,1e-06,True,300,50,0.4211,0.2283,0.2960,0.5949,0.2696,0.3710,0.5101,0.4248,0.4636,2.8852760791778564,525.7318601608276,528.6171362400055,nu_0.1,
abalone,isf,0.01,1e-06,True,300,50,0.4700,0.1691,0.2488,0.5949,0.2696,0.3710,0.5289,0.3825,0.4439,2.8852760791778564,525.7318601608276,528.6171362400055,nu_0.1,
abalone,isf,0.05,1e-06,True,300,50,0.5583,0.0437,0.0811,0.5949,0.2696,0.3710,0.5786,0.2989,0.3942,2.8852760791778564,525.7318601608276,528.6171362400055,nu_0.1,
abalone,isf,0.1,1e-06,True,300,50,0.0000,0.0000,0.0000,0.5949,0.2696,0.3710,0.5949,0.2696,0.3710,2.8852760791778564,525.7318601608276,528.6171362400055,nu_0.1,
abalone,isf,0,1e-06,True,300,10,0.4776,0.8640,0.6151,0.5032,0.9025,0.6461,0.4988,0.9841,0.6620,2.922675371170044,522.637225151062,525.559900522232,nu_0.5,
abalone,isf,0.01,1e-06,True,300,10,0.4742,0.7328,0.5758,0.5032,0.9025,0.6461,0.5004,0.9721,0.6607,2.922675371170044,522.637225151062,525.559900522232,nu_0.5,
abalone,isf,0.05,1e-06,True,300,10,0.5439,0.2859,0.3748,0.5032,0.9025,0.6461,0.5057,0.9351,0.6564,2.922675371170044,522.637225151062,525.559900522232,nu_0.5,
abalone,isf,0.1,1e-06,True,300,10,0.0000,0.0000,0.0000,0.5032,0.9025,0.6461,0.5032,0.9025,0.6461,2.922675371170044,522.637225151062,525.559900522232,nu_0.5,
abalone,isf,0,1e-06,True,300,50,0.4793,0.8635,0.6165,0.5032,0.9025,0.6461,0.4994,0.9827,0.6622,2.922675371170044,522.9754657745361,525.8981411457062,nu_0.5,
abalone,isf,0.01,1e-06,True,300,50,0.4751,0.7439,0.5799,0.5032,0.9025,0.6461,0.4996,0.9721,0.6600,2.922675371170044,522.9754657745361,525.8981411457062,nu_0.5,
abalone,isf,0.05,1e-06,True,300,50,0.5429,0.2859,0.3746,0.5032,0.9025,0.6461,0.5056,0.9351,0.6563,2.922675371170044,522.9754657745361,525.8981411457062,nu_0.5,
abalone,isf,0.1,1e-06,True,300,50,0.0000,0.0000,0.0000,0.5032,0.9025,0.6461,0.5032,0.9025,0.6461,2.922675371170044,522.9754657745361,525.8981411457062,nu_0.5,
abalone,isf,0,1e-06,False,300,10,0.4896,0.1129,0.1835,0.6568,0.3099,0.4212,0.5886,0.3815,0.4630,2.7969605922698975,428.6841769218445,431.4811375141144,nu_0.1,
abalone,isf,0.01,1e-06,False,300,10,0.5686,0.0697,0.1241,0.6568,0.3099,0.4212,0.6277,0.3614,0.4587,2.7969605922698975,428.6841769218445,431.4811375141144,nu_0.1,
abalone,isf,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.7969605922698975,428.6841769218445,431.4811375141144,nu_0.1,
abalone,isf,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.7969605922698975,428.6841769218445,431.4811375141144,nu_0.1,
abalone,isf,0,1e-06,False,300,50,0.5523,0.0735,0.1298,0.6568,0.3099,0.4212,0.6217,0.3633,0.4586,2.7969605922698975,258.3730375766754,261.1699981689453,nu_0.1,
abalone,isf,0.01,1e-06,False,300,50,0.5545,0.0586,0.1060,0.6568,0.3099,0.4212,0.6287,0.3532,0.4523,2.7969605922698975,258.3730375766754,261.1699981689453,nu_0.1,
abalone,isf,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.7969605922698975,258.3730375766754,261.1699981689453,nu_0.1,
abalone,isf,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.7969605922698975,258.3730375766754,261.1699981689453,nu_0.1,
abalone,isf,0,1e-06,False,300,10,0.5189,0.5089,0.5138,0.5024,0.9149,0.6486,0.5021,0.9616,0.6597,3.0065674781799316,425.5812587738037,428.58782625198364,nu_0.5,
abalone,isf,0.01,1e-06,False,300,10,0.5803,0.3542,0.4399,0.5024,0.9149,0.6486,0.5032,0.9543,0.6589,3.0065674781799316,425.5812587738037,428.58782625198364,nu_0.5,
abalone,isf,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,3.0065674781799316,425.5812587738037,428.58782625198364,nu_0.5,
abalone,isf,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,3.0065674781799316,425.5812587738037,428.58782625198364,nu_0.5,
abalone,isf,0,1e-06,False,300,50,0.5997,0.3686,0.4565,0.5024,0.9149,0.6486,0.5025,0.9587,0.6594,3.0065674781799316,257.80335092544556,260.8099184036255,nu_0.5,
abalone,isf,0.01,1e-06,False,300,50,0.5907,0.3051,0.4024,0.5024,0.9149,0.6486,0.5030,0.9515,0.6581,3.0065674781799316,257.80335092544556,260.8099184036255,nu_0.5,
abalone,isf,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,3.0065674781799316,257.80335092544556,260.8099184036255,nu_0.5,
abalone,isf,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,3.0065674781799316,257.80335092544556,260.8099184036255,nu_0.5,
abalone,isf,0,0.0001,True,50,10,0.4329,0.1024,0.1656,0.6549,0.3128,0.4234,0.5906,0.3695,0.4546,2.906486988067627,443.2777156829834,446.184202671051,nu_0.1,
abalone,isf,0.01,0.0001,True,50,10,0.4890,0.0533,0.0962,0.6549,0.3128,0.4234,0.6171,0.3494,0.4461,2.906486988067627,443.2777156829834,446.184202671051,nu_0.1,
abalone,isf,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,443.2777156829834,446.184202671051,nu_0.1,
abalone,isf,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,443.2777156829834,446.184202671051,nu_0.1,
abalone,isf,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,1.9777860641479492,4.884273052215576,nu_0.1,
abalone,isf,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,1.9777860641479492,4.884273052215576,nu_0.1,
abalone,isf,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,1.9777860641479492,4.884273052215576,nu_0.1,
abalone,isf,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.906486988067627,1.9777860641479492,4.884273052215576,nu_0.1,
abalone,isf,0,0.0001,True,50,10,0.4619,0.4541,0.4580,0.5035,0.9274,0.6527,0.5010,0.9553,0.6573,2.8980050086975098,443.49464678764343,446.39265179634094,nu_0.5,
abalone,isf,0.01,0.0001,True,50,10,0.5268,0.3071,0.3880,0.5035,0.9274,0.6527,0.5020,0.9505,0.6570,2.8980050086975098,443.49464678764343,446.39265179634094,nu_0.5,
abalone,isf,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,443.49464678764343,446.39265179634094,nu_0.5,
abalone,isf,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,443.49464678764343,446.39265179634094,nu_0.5,
abalone,isf,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,1.9853532314300537,4.8833582401275635,nu_0.5,
abalone,isf,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,1.9853532314300537,4.8833582401275635,nu_0.5,
abalone,isf,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,1.9853532314300537,4.8833582401275635,nu_0.5,
abalone,isf,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.5035,0.9274,0.6527,0.5035,0.9274,0.6527,2.8980050086975098,1.9853532314300537,4.8833582401275635,nu_0.5,
abalone,isf,0,0.0001,True,100,10,0.4274,0.1273,0.1962,0.6512,0.3032,0.4138,0.5738,0.3772,0.4552,2.835909366607666,457.79781913757324,460.6337285041809,nu_0.1,
abalone,isf,0.01,0.0001,True,100,10,0.5142,0.0956,0.1613,0.6512,0.3032,0.4138,0.5989,0.3623,0.4515,2.835909366607666,457.79781913757324,460.6337285041809,nu_0.1,
abalone,isf,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.835909366607666,457.79781913757324,460.6337285041809,nu_0.1,
abalone,isf,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.835909366607666,457.79781913757324,460.6337285041809,nu_0.1,
abalone,isf,0,0.0001,True,100,50,0.4274,0.1273,0.1962,0.6512,0.3032,0.4138,0.5739,0.3767,0.4549,2.835909366607666,458.48625588417053,461.3221652507782,nu_0.1,
abalone,isf,0.01,0.0001,True,100,50,0.5103,0.0951,0.1604,0.6512,0.3032,0.4138,0.5979,0.3623,0.4512,2.835909366607666,458.48625588417053,461.3221652507782,nu_0.1,
abalone,isf,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.835909366607666,458.48625588417053,461.3221652507782,nu_0.1,
abalone,isf,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.6512,0.3032,0.4138,0.6512,0.3032,0.4138,2.835909366607666,458.48625588417053,461.3221652507782,nu_0.1,
abalone,isf,0,0.0001,True,100,10,0.4753,0.6439,0.5469,0.5112,0.9015,0.6524,0.5040,0.9644,0.6620,2.9115610122680664,456.9383385181427,459.84989953041077,nu_0.5,
abalone,isf,0.01,0.0001,True,100,10,0.5065,0.4882,0.4972,0.5112,0.9015,0.6524,0.5060,0.9534,0.6611,2.9115610122680664,456.9383385181427,459.84989953041077,nu_0.5,
abalone,isf,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9115610122680664,456.9383385181427,459.84989953041077,nu_0.5,
abalone,isf,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9115610122680664,456.9383385181427,459.84989953041077,nu_0.5,
abalone,isf,0,0.0001,True,100,50,0.4739,0.6487,0.5477,0.5112,0.9015,0.6524,0.5040,0.9635,0.6618,2.9115610122680664,458.54439210891724,461.4559531211853,nu_0.5,
abalone,isf,0.01,0.0001,True,100,50,0.5053,0.4839,0.4944,0.5112,0.9015,0.6524,0.5060,0.9534,0.6611,2.9115610122680664,458.54439210891724,461.4559531211853,nu_0.5,
abalone,isf,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9115610122680664,458.54439210891724,461.4559531211853,nu_0.5,
abalone,isf,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.5112,0.9015,0.6524,0.5112,0.9015,0.6524,2.9115610122680664,458.54439210891724,461.4559531211853,nu_0.5,
abalone,isf,0,0.0001,True,300,10,0.4200,0.2259,0.2937,0.5949,0.2696,0.3710,0.5113,0.4243,0.4638,2.8151190280914307,522.271723985672,525.0868430137634,nu_0.1,
abalone,isf,0.01,0.0001,True,300,10,0.4765,0.1706,0.2512,0.5949,0.2696,0.3710,0.5311,0.3820,0.4444,2.8151190280914307,522.271723985672,525.0868430137634,nu_0.1,
abalone,isf,0.05,0.0001,True,300,10,0.5528,0.0428,0.0794,0.5949,0.2696,0.3710,0.5778,0.2979,0.3932,2.8151190280914307,522.271723985672,525.0868430137634,nu_0.1,
abalone,isf,0.1,0.0001,True,300,10,0.0000,0.0000,0.0000,0.5949,0.2696,0.3710,0.5949,0.2696,0.3710,2.8151190280914307,522.271723985672,525.0868430137634,nu_0.1,
abalone,isf,0,0.0001,True,300,50,0.4211,0.2283,0.2960,0.5949,0.2696,0.3710,0.5101,0.4248,0.4636,2.8151190280914307,524.7501335144043,527.5652525424957,nu_0.1,
abalone,isf,0.01,0.0001,True,300,50,0.4700,0.1691,0.2488,0.5949,0.2696,0.3710,0.5289,0.3825,0.4439,2.8151190280914307,524.7501335144043,527.5652525424957,nu_0.1,
abalone,isf,0.05,0.0001,True,300,50,0.5583,0.0437,0.0811,0.5949,0.2696,0.3710,0.5786,0.2989,0.3942,2.8151190280914307,524.7501335144043,527.5652525424957,nu_0.1,
abalone,isf,0.1,0.0001,True,300,50,0.0000,0.0000,0.0000,0.5949,0.2696,0.3710,0.5949,0.2696,0.3710,2.8151190280914307,524.7501335144043,527.5652525424957,nu_0.1,
abalone,isf,0,0.0001,True,300,10,0.4776,0.8640,0.6151,0.5032,0.9025,0.6461,0.4988,0.9841,0.6620,2.879301071166992,524.6941502094269,527.5734512805939,nu_0.5,
abalone,isf,0.01,0.0001,True,300,10,0.4742,0.7328,0.5758,0.5032,0.9025,0.6461,0.5004,0.9721,0.6607,2.879301071166992,524.6941502094269,527.5734512805939,nu_0.5,
abalone,isf,0.05,0.0001,True,300,10,0.5439,0.2859,0.3748,0.5032,0.9025,0.6461,0.5057,0.9351,0.6564,2.879301071166992,524.6941502094269,527.5734512805939,nu_0.5,
abalone,isf,0.1,0.0001,True,300,10,0.0000,0.0000,0.0000,0.5032,0.9025,0.6461,0.5032,0.9025,0.6461,2.879301071166992,524.6941502094269,527.5734512805939,nu_0.5,
abalone,isf,0,0.0001,True,300,50,0.4793,0.8635,0.6165,0.5032,0.9025,0.6461,0.4994,0.9827,0.6622,2.879301071166992,523.7886514663696,526.6679525375366,nu_0.5,
abalone,isf,0.01,0.0001,True,300,50,0.4751,0.7439,0.5799,0.5032,0.9025,0.6461,0.4996,0.9721,0.6600,2.879301071166992,523.7886514663696,526.6679525375366,nu_0.5,
abalone,isf,0.05,0.0001,True,300,50,0.5429,0.2859,0.3746,0.5032,0.9025,0.6461,0.5056,0.9351,0.6563,2.879301071166992,523.7886514663696,526.6679525375366,nu_0.5,
abalone,isf,0.1,0.0001,True,300,50,0.0000,0.0000,0.0000,0.5032,0.9025,0.6461,0.5032,0.9025,0.6461,2.879301071166992,523.7886514663696,526.6679525375366,nu_0.5,
abalone,isf,0,0.0001,False,300,10,0.4896,0.1129,0.1835,0.6568,0.3099,0.4212,0.5886,0.3815,0.4630,2.9402718544006348,425.90202379226685,428.8422956466675,nu_0.1,
abalone,isf,0.01,0.0001,False,300,10,0.5686,0.0697,0.1241,0.6568,0.3099,0.4212,0.6277,0.3614,0.4587,2.9402718544006348,425.90202379226685,428.8422956466675,nu_0.1,
abalone,isf,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.9402718544006348,425.90202379226685,428.8422956466675,nu_0.1,
abalone,isf,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.9402718544006348,425.90202379226685,428.8422956466675,nu_0.1,
abalone,isf,0,0.0001,False,300,50,0.5523,0.0735,0.1298,0.6568,0.3099,0.4212,0.6217,0.3633,0.4586,2.9402718544006348,257.7105965614319,260.6508684158325,nu_0.1,
abalone,isf,0.01,0.0001,False,300,50,0.5545,0.0586,0.1060,0.6568,0.3099,0.4212,0.6287,0.3532,0.4523,2.9402718544006348,257.7105965614319,260.6508684158325,nu_0.1,
abalone,isf,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.9402718544006348,257.7105965614319,260.6508684158325,nu_0.1,
abalone,isf,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.6568,0.3099,0.4212,0.6568,0.3099,0.4212,2.9402718544006348,257.7105965614319,260.6508684158325,nu_0.1,
abalone,isf,0,0.0001,False,300,10,0.5189,0.5089,0.5138,0.5024,0.9149,0.6486,0.5021,0.9616,0.6597,2.9333794116973877,422.0341992378235,424.9675786495209,nu_0.5,
abalone,isf,0.01,0.0001,False,300,10,0.5803,0.3542,0.4399,0.5024,0.9149,0.6486,0.5032,0.9543,0.6589,2.9333794116973877,422.0341992378235,424.9675786495209,nu_0.5,
abalone,isf,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,2.9333794116973877,422.0341992378235,424.9675786495209,nu_0.5,
abalone,isf,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,2.9333794116973877,422.0341992378235,424.9675786495209,nu_0.5,
abalone,isf,0,0.0001,False,300,50,0.5997,0.3686,0.4565,0.5024,0.9149,0.6486,0.5025,0.9587,0.6594,2.9333794116973877,256.3800139427185,259.3133933544159,nu_0.5,
abalone,isf,0.01,0.0001,False,300,50,0.5907,0.3051,0.4024,0.5024,0.9149,0.6486,0.5030,0.9515,0.6581,2.9333794116973877,256.3800139427185,259.3133933544159,nu_0.5,
abalone,isf,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,2.9333794116973877,256.3800139427185,259.3133933544159,nu_0.5,
abalone,isf,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.5024,0.9149,0.6486,0.5024,0.9149,0.6486,2.9333794116973877,256.3800139427185,259.3133933544159,nu_0.5,
abalone,isf,0,0.01,True,50,10,0.4980,0.8890,0.6384,0.6549,0.3128,0.4234,0.5045,0.9207,0.6518,2.835843324661255,3102.818429708481,3105.654273033142,nu_0.1,
abalone,isf,0.01,0.01,True,50,10,0.5415,0.3013,0.3872,0.6549,0.3128,0.4234,0.5740,0.4998,0.5343,2.835843324661255,3102.818429708481,3105.654273033142,nu_0.1,
abalone,isf,0.05,0.01,True,50,10,0.6786,0.0091,0.0180,0.6549,0.3128,0.4234,0.6525,0.3176,0.4273,2.835843324661255,3102.818429708481,3105.654273033142,nu_0.1,
abalone,isf,0.1,0.01,True,50,10,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.835843324661255,3102.818429708481,3105.654273033142,nu_0.1,
abalone,isf,0,0.01,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.835843324661255,15.26551866531372,18.101361989974976,nu_0.1,
abalone,isf,0.01,0.01,True,50,50,0.0000,0.0000,0.0000,0.6549,0.3128,0.4234,0.6549,0.3128,0.4234,2.835843324661255,15.26551866531372,18.101361989974976,nu_0.1,
